Gender,Season,DayNum,ID,y,p,route,model,capacity
W,2017,137,2017_3113_3277,1,0.587911592356207,W_common,hist,256
W,2017,137,2017_3166_3405,1,0.5177139876248938,W_common,hist,256
W,2017,137,2017_3177_3320,1,0.9044715681777977,W_common,hist,256
W,2017,137,2017_3199_3442,1,0.9605950628850563,W_common,hist,256
W,2017,137,2017_3125_3246,0,0.13572859086791383,W_common,hist,256
W,2017,137,2017_3137_3268,0,0.08394970620396675,W_common,hist,256
W,2017,137,2017_3280_3407,1,0.9419505351224826,W_common,hist,256
W,2017,137,2017_3281_3378,1,0.6301572842633322,W_common,hist,256
W,2017,137,2017_3120_3301,0,0.25720875714160335,W_common,hist,256
W,2017,137,2017_3323_3352,1,0.9598218279865206,W_common,hist,256
W,2017,137,2017_3326_3443,1,0.7451938658897768,W_common,hist,256
W,2017,137,2017_3253_3333,0,0.060056269110206284,W_common,hist,256
W,2017,137,2017_3345_3453,1,0.26921384497892226,W_common,hist,256
W,2017,137,2017_3376_3421,1,0.9304788565712845,W_common,hist,256
W,2017,137,2017_3146_3400,0,0.0924414974971558,W_common,hist,256
W,2017,137,2017_3189_3452,0,0.22187689464665222,W_common,hist,256
W,2017,138,2017_3124_3411,1,0.9450185161268405,W_common,hist,256
W,2017,138,2017_3143_3261,1,0.8013463947238814,W_common,hist,256
W,2017,138,2017_3107_3163,0,0.05523189096770492,W_common,hist,256
W,2017,138,2017_3181_3214,1,0.9524280989082496,W_common,hist,256
W,2017,138,2017_3179_3243,0,0.46117801404779774,W_common,hist,256
W,2017,138,2017_3151_3257,0,0.10695600793918725,W_common,hist,256
W,2017,138,2017_3195_3274,0,0.2590083037757067,W_common,hist,256
W,2017,138,2017_3211_3328,0,0.2822481440387706,W_common,hist,256
W,2017,138,2017_3332_3396,1,0.7335194585432452,W_common,hist,256
W,2017,138,2017_3266_3346,0,0.7645019565157393,W_common,hist,256
W,2017,138,2017_3308_3390,0,0.08327117964792624,W_common,hist,256
W,2017,138,2017_3235_3393,0,0.14264686257121062,W_common,hist,256
W,2017,138,2017_3173_3397,0,0.11085118015445528,W_common,hist,256
W,2017,138,2017_3335_3401,0,0.10389687857735769,W_common,hist,256
W,2017,138,2017_3129_3417,0,0.07697524133985895,W_common,hist,256
W,2017,138,2017_3286_3449,0,0.06585538724473239,W_common,hist,256
W,2017,139,2017_3199_3281,1,0.8852641291995436,W_common,hist,256
W,2017,139,2017_3268_3452,1,0.7466024659688517,W_common,hist,256
W,2017,139,2017_3177_3280,0,0.16109656632773567,W_common,hist,256
W,2017,139,2017_3323_3345,1,0.9383998713928617,W_common,hist,256
W,2017,139,2017_3246_3326,0,0.5194775496141063,W_common,hist,256
W,2017,139,2017_3166_3333,0,0.04979206529102015,W_common,hist,256
W,2017,139,2017_3113_3376,0,0.09315769759388198,W_common,hist,256
W,2017,139,2017_3301_3400,0,0.12169587096921103,W_common,hist,256
W,2017,140,2017_3124_3143,1,0.9321755340617165,W_common,hist,256
W,2017,140,2017_3163_3393,1,0.9361086119116704,W_common,hist,256
W,2017,140,2017_3257_3397,1,0.7858911770812451,W_common,hist,256
W,2017,140,2017_3181_3332,0,0.8904534612117244,W_common,hist,256
W,2017,140,2017_3274_3346,0,0.8161712888770594,W_common,hist,256
W,2017,140,2017_3243_3390,0,0.0869777758121868,W_common,hist,256
W,2017,140,2017_3401_3417,0,0.5147550206937669,W_common,hist,256
W,2017,140,2017_3328_3449,0,0.11772956647204996,W_common,hist,256
W,2017,144,2017_3124_3257,1,0.8853244798681962,W_common,hist,256
W,2017,144,2017_3280_3449,1,0.4878330968579916,W_common,hist,256
W,2017,144,2017_3323_3326,1,0.8608643272095425,W_common,hist,256
W,2017,144,2017_3390_3400,1,0.7658418297534034,W_common,hist,256
W,2017,145,2017_3163_3417,1,0.9464351915639657,W_common,hist,256
W,2017,145,2017_3199_3333,1,0.8064687187397499,W_common,hist,256
W,2017,145,2017_3268_3332,0,0.8102315029664443,W_common,hist,256
W,2017,145,2017_3346_3376,0,0.10024342679409343,W_common,hist,256
W,2017,146,2017_3124_3280,0,0.9156755409487506,W_common,hist,256
W,2017,146,2017_3323_3390,0,0.6537882017174996,W_common,hist,256
W,2017,147,2017_3163_3332,1,0.9478671854895828,W_common,hist,256
W,2017,147,2017_3199_3376,0,0.6970523005265826,W_common,hist,256
W,2017,151,2017_3163_3280,0,0.8466150538212215,W_common,hist,256
W,2017,151,2017_3376_3390,1,0.6527623074854657,W_common,hist,256
W,2017,153,2017_3280_3376,0,0.497303871202254,W_common,hist,256
W,2018,137,2018_3124_3212,1,0.9547533626324759,W_common,hist,32
W,2018,137,2018_3177_3328,1,0.4559300989232092,W_common,hist,32
W,2018,137,2018_3129_3257,0,0.08585253018192202,W_common,hist,32
W,2018,137,2018_3173_3266,0,0.25766803595488913,W_common,hist,32
W,2018,137,2018_3268_3343,1,0.8485986235443426,W_common,hist,32
W,2018,137,2018_3276_3294,1,0.8421203050974869,W_common,hist,32
W,2018,137,2018_3278_3453,1,0.536131128088836,W_common,hist,32
W,2018,137,2018_3189_3301,0,0.22530462551851005,W_common,hist,32
W,2018,137,2018_3169_3323,0,0.0452466373675241,W_common,hist,32
W,2018,137,2018_3332_3370,1,0.9472641072044258,W_common,hist,32
W,2018,137,2018_3333_3443,1,0.6769938293003885,W_common,hist,32
W,2018,137,2018_3299_3376,0,0.045689038371853674,W_common,hist,32
W,2018,137,2018_3251_3397,0,0.046358591787221515,W_common,hist,32
W,2018,137,2018_3179_3401,0,0.16511443229926986,W_common,hist,32
W,2018,137,2018_3355_3437,0,0.4646558114581728,W_common,hist,32
W,2018,137,2018_3143_3438,0,0.37944949149923635,W_common,hist,32
W,2018,138,2018_3113_3304,1,0.6528638584024927,W_common,hist,32
W,2018,138,2018_3138_3378,1,0.3166432432661691,W_common,hist,32
W,2018,138,2018_3141_3261,1,0.40481337323949407,W_common,hist,32
W,2018,138,2018_3163_3384,1,0.9547533626324759,W_common,hist,32
W,2018,138,2018_3166_3234,1,0.238047623195838,W_common,hist,32
W,2018,138,2018_3125_3181,0,0.15112636882610742,W_common,hist,32
W,2018,138,2018_3195_3281,1,0.1103278449475888,W_common,hist,32
W,2018,138,2018_3114_3199,0,0.050938674791444205,W_common,hist,32
W,2018,138,2018_3208_3273,1,0.7284608053056819,W_common,hist,32
W,2018,138,2018_3280_3311,1,0.9547533626324759,W_common,hist,32
W,2018,138,2018_3203_3326,0,0.04734362028554362,W_common,hist,32
W,2018,138,2018_3329_3393,1,0.734682551360691,W_common,hist,32
W,2018,138,2018_3274_3346,0,0.9024667298942064,W_common,hist,32
W,2018,138,2018_3211_3390,0,0.2895553456844166,W_common,hist,32
W,2018,138,2018_3263_3400,0,0.04945544316528672,W_common,hist,32
W,2018,138,2018_3110_3417,0,0.04710498958779952,W_common,hist,32
W,2018,139,2018_3124_3276,1,0.8945957569939853,W_common,hist,32
W,2018,139,2018_3257_3266,1,0.8680431965865644,W_common,hist,32
W,2018,139,2018_3268_3301,0,0.8395220957342513,W_common,hist,32
W,2018,139,2018_3323_3437,1,0.9528738902220653,W_common,hist,32
W,2018,139,2018_3278_3332,0,0.10379928780793651,W_common,hist,32
W,2018,139,2018_3333_3397,1,0.30916370624965717,W_common,hist,32
W,2018,139,2018_3376_3438,1,0.8814123855919609,W_common,hist,32
W,2018,139,2018_3177_3401,0,0.5736076926624845,W_common,hist,32
W,2018,140,2018_3138_3199,1,0.0786435509603709,W_common,hist,32
W,2018,140,2018_3141_3326,1,0.08005249890642674,W_common,hist,32
W,2018,140,2018_3163_3346,1,0.9537213271708421,W_common,hist,32
W,2018,140,2018_3181_3208,1,0.6970998679042171,W_common,hist,32
W,2018,140,2018_3280_3329,1,0.8908999974181262,W_common,hist,32
W,2018,140,2018_3195_3390,0,0.19501587158484834,W_common,hist,32
W,2018,140,2018_3113_3400,0,0.31949999779547944,W_common,hist,32
W,2018,140,2018_3166_3417,0,0.12143989147370793,W_common,hist,32
W,2018,144,2018_3257_3390,1,0.8418274860903444,W_common,hist,32
W,2018,144,2018_3280_3301,1,0.9136891874783223,W_common,hist,32
W,2018,144,2018_3124_3333,0,0.9053151044931103,W_common,hist,32
W,2018,144,2018_3400_3417,0,0.7287042764860037,W_common,hist,32
W,2018,145,2018_3163_3181,1,0.9197957265999308,W_common,hist,32
W,2018,145,2018_3323_3401,1,0.8899761989757596,W_common,hist,32
W,2018,145,2018_3141_3332,0,0.05471785005788676,W_common,hist,32
W,2018,145,2018_3138_3376,0,0.1513122760691195,W_common,hist,32
W,2018,146,2018_3257_3333,1,0.7309858323298197,W_common,hist,32
W,2018,146,2018_3280_3417,1,0.7933912026214117,W_common,hist,32
W,2018,147,2018_3163_3376,1,0.8965241140193336,W_common,hist,32
W,2018,147,2018_3323_3332,1,0.4963633590936966,W_common,hist,32
W,2018,151,2018_3257_3280,0,0.35565780218049103,W_common,hist,32
W,2018,151,2018_3163_3323,0,0.850679742075888,W_common,hist,32
W,2018,153,2018_3280_3323,0,0.4520238737612959,W_common,hist,32
W,2018,137,2018_3124_3212,1,0.9545822498700188,W_common,hist,64
W,2018,137,2018_3177_3328,1,0.387539434212822,W_common,hist,64
W,2018,137,2018_3129_3257,0,0.10081997145838228,W_common,hist,64
W,2018,137,2018_3173_3266,0,0.2237726292230764,W_common,hist,64
W,2018,137,2018_3268_3343,1,0.8521934538524917,W_common,hist,64
W,2018,137,2018_3276_3294,1,0.8245902141750404,W_common,hist,64
W,2018,137,2018_3278_3453,1,0.6416018265545079,W_common,hist,64
W,2018,137,2018_3189_3301,0,0.2790808262704851,W_common,hist,64
W,2018,137,2018_3169_3323,0,0.04768567405432511,W_common,hist,64
W,2018,137,2018_3332_3370,1,0.9463432109099741,W_common,hist,64
W,2018,137,2018_3333_3443,1,0.6978911878757263,W_common,hist,64
W,2018,137,2018_3299_3376,0,0.046339448592364774,W_common,hist,64
W,2018,137,2018_3251_3397,0,0.04593773233799603,W_common,hist,64
W,2018,137,2018_3179_3401,0,0.17194816359351112,W_common,hist,64
W,2018,137,2018_3355_3437,0,0.5044726104329227,W_common,hist,64
W,2018,137,2018_3143_3438,0,0.42141910325624177,W_common,hist,64
W,2018,138,2018_3113_3304,1,0.4960810876649843,W_common,hist,64
W,2018,138,2018_3138_3378,1,0.21307158766969397,W_common,hist,64
W,2018,138,2018_3141_3261,1,0.46536870834083627,W_common,hist,64
W,2018,138,2018_3163_3384,1,0.9545822498700188,W_common,hist,64
W,2018,138,2018_3166_3234,1,0.1450667622428271,W_common,hist,64
W,2018,138,2018_3125_3181,0,0.2086227155592147,W_common,hist,64
W,2018,138,2018_3195_3281,1,0.08768841685967527,W_common,hist,64
W,2018,138,2018_3114_3199,0,0.0681932990438967,W_common,hist,64
W,2018,138,2018_3208_3273,1,0.7460747240470745,W_common,hist,64
W,2018,138,2018_3280_3311,1,0.9545822498700188,W_common,hist,64
W,2018,138,2018_3203_3326,0,0.06091072373164347,W_common,hist,64
W,2018,138,2018_3329_3393,1,0.8044285671345633,W_common,hist,64
W,2018,138,2018_3274_3346,0,0.9252473705717537,W_common,hist,64
W,2018,138,2018_3211_3390,0,0.2561593305181,W_common,hist,64
W,2018,138,2018_3263_3400,0,0.04747293497133248,W_common,hist,64
W,2018,138,2018_3110_3417,0,0.07345158284785247,W_common,hist,64
W,2018,139,2018_3124_3276,1,0.8937267167402794,W_common,hist,64
W,2018,139,2018_3257_3266,1,0.8859819195930813,W_common,hist,64
W,2018,139,2018_3268_3301,0,0.7841029650400634,W_common,hist,64
W,2018,139,2018_3323_3437,1,0.9507396280288224,W_common,hist,64
W,2018,139,2018_3278_3332,0,0.08759676900248853,W_common,hist,64
W,2018,139,2018_3333_3397,1,0.20829510010596575,W_common,hist,64
W,2018,139,2018_3376_3438,1,0.7834973675235007,W_common,hist,64
W,2018,139,2018_3177_3401,0,0.4819352691871167,W_common,hist,64
W,2018,140,2018_3138_3199,1,0.056375219978050006,W_common,hist,64
W,2018,140,2018_3141_3326,1,0.054227927500533124,W_common,hist,64
W,2018,140,2018_3163_3346,1,0.9537534523821215,W_common,hist,64
W,2018,140,2018_3181_3208,1,0.6205596564042168,W_common,hist,64
W,2018,140,2018_3280_3329,1,0.9179938731690579,W_common,hist,64
W,2018,140,2018_3195_3390,0,0.21892159469990657,W_common,hist,64
W,2018,140,2018_3113_3400,0,0.20155800819649966,W_common,hist,64
W,2018,140,2018_3166_3417,0,0.12607091650026547,W_common,hist,64
W,2018,144,2018_3257_3390,1,0.7739245716306781,W_common,hist,64
W,2018,144,2018_3280_3301,1,0.7893578963941049,W_common,hist,64
W,2018,144,2018_3124_3333,0,0.8944256110648721,W_common,hist,64
W,2018,144,2018_3400_3417,0,0.7386779857851278,W_common,hist,64
W,2018,145,2018_3163_3181,1,0.9173129579609931,W_common,hist,64
W,2018,145,2018_3323_3401,1,0.8881594795681189,W_common,hist,64
W,2018,145,2018_3141_3332,0,0.053052858080664844,W_common,hist,64
W,2018,145,2018_3138_3376,0,0.11316214333572927,W_common,hist,64
W,2018,146,2018_3257_3333,1,0.8116937386954766,W_common,hist,64
W,2018,146,2018_3280_3417,1,0.8624521633550499,W_common,hist,64
W,2018,147,2018_3163_3376,1,0.8967920069839366,W_common,hist,64
W,2018,147,2018_3323_3332,1,0.4337490622181278,W_common,hist,64
W,2018,151,2018_3257_3280,0,0.25956958303867683,W_common,hist,64
W,2018,151,2018_3163_3323,0,0.8454697483585453,W_common,hist,64
W,2018,153,2018_3280_3323,0,0.5070107884044707,W_common,hist,64
W,2018,137,2018_3124_3212,1,0.9582713362153301,W_common,hist,128
W,2018,137,2018_3177_3328,1,0.3480004102816217,W_common,hist,128
W,2018,137,2018_3129_3257,0,0.06926028724606736,W_common,hist,128
W,2018,137,2018_3173_3266,0,0.23254031509029616,W_common,hist,128
W,2018,137,2018_3268_3343,1,0.7965891188260932,W_common,hist,128
W,2018,137,2018_3276_3294,1,0.7633298243120958,W_common,hist,128
W,2018,137,2018_3278_3453,1,0.5589414423616053,W_common,hist,128
W,2018,137,2018_3189_3301,0,0.1994261253152939,W_common,hist,128
W,2018,137,2018_3169_3323,0,0.04397689131474858,W_common,hist,128
W,2018,137,2018_3332_3370,1,0.9534041974113089,W_common,hist,128
W,2018,137,2018_3333_3443,1,0.8049440256952456,W_common,hist,128
W,2018,137,2018_3299_3376,0,0.0504865702437956,W_common,hist,128
W,2018,137,2018_3251_3397,0,0.050453187173471525,W_common,hist,128
W,2018,137,2018_3179_3401,0,0.17366743272264862,W_common,hist,128
W,2018,137,2018_3355_3437,0,0.33655055457039684,W_common,hist,128
W,2018,137,2018_3143_3438,0,0.5311344052299632,W_common,hist,128
W,2018,138,2018_3113_3304,1,0.5903059184695186,W_common,hist,128
W,2018,138,2018_3138_3378,1,0.31218149762276876,W_common,hist,128
W,2018,138,2018_3141_3261,1,0.3569773647343189,W_common,hist,128
W,2018,138,2018_3163_3384,1,0.9582713362153301,W_common,hist,128
W,2018,138,2018_3166_3234,1,0.1437114944410548,W_common,hist,128
W,2018,138,2018_3125_3181,0,0.18900662669970497,W_common,hist,128
W,2018,138,2018_3195_3281,1,0.15904094114605755,W_common,hist,128
W,2018,138,2018_3114_3199,0,0.09786653289446395,W_common,hist,128
W,2018,138,2018_3208_3273,1,0.8391936883288581,W_common,hist,128
W,2018,138,2018_3280_3311,1,0.9585211297176718,W_common,hist,128
W,2018,138,2018_3203_3326,0,0.06954410063326333,W_common,hist,128
W,2018,138,2018_3329_3393,1,0.6033510279279849,W_common,hist,128
W,2018,138,2018_3274_3346,0,0.9068191919218012,W_common,hist,128
W,2018,138,2018_3211_3390,0,0.16467168102770202,W_common,hist,128
W,2018,138,2018_3263_3400,0,0.05300439131291801,W_common,hist,128
W,2018,138,2018_3110_3417,0,0.09720419950536091,W_common,hist,128
W,2018,139,2018_3124_3276,1,0.8926905607155132,W_common,hist,128
W,2018,139,2018_3257_3266,1,0.8855484802388777,W_common,hist,128
W,2018,139,2018_3268_3301,0,0.7525651031291795,W_common,hist,128
W,2018,139,2018_3323_3437,1,0.9546191904568939,W_common,hist,128
W,2018,139,2018_3278_3332,0,0.11423265771628727,W_common,hist,128
W,2018,139,2018_3333_3397,1,0.2977292258630487,W_common,hist,128
W,2018,139,2018_3376_3438,1,0.7538042639309305,W_common,hist,128
W,2018,139,2018_3177_3401,0,0.31589403740961775,W_common,hist,128
W,2018,140,2018_3138_3199,1,0.06820104845222036,W_common,hist,128
W,2018,140,2018_3141_3326,1,0.05825010848180967,W_common,hist,128
W,2018,140,2018_3163_3346,1,0.9575427945287172,W_common,hist,128
W,2018,140,2018_3181_3208,1,0.5817080313321562,W_common,hist,128
W,2018,140,2018_3280_3329,1,0.9160864825336498,W_common,hist,128
W,2018,140,2018_3195_3390,0,0.19207530300088616,W_common,hist,128
W,2018,140,2018_3113_3400,0,0.20908496880630373,W_common,hist,128
W,2018,140,2018_3166_3417,0,0.12580516696209154,W_common,hist,128
W,2018,144,2018_3257_3390,1,0.8413532609191985,W_common,hist,128
W,2018,144,2018_3280_3301,1,0.7706167178917385,W_common,hist,128
W,2018,144,2018_3124_3333,0,0.8949830532393763,W_common,hist,128
W,2018,144,2018_3400_3417,0,0.6405938629178354,W_common,hist,128
W,2018,145,2018_3163_3181,1,0.9295412257936667,W_common,hist,128
W,2018,145,2018_3323_3401,1,0.9024950292227898,W_common,hist,128
W,2018,145,2018_3141_3332,0,0.07527451516604722,W_common,hist,128
W,2018,145,2018_3138_3376,0,0.14033629867379221,W_common,hist,128
W,2018,146,2018_3257_3333,1,0.8270610373965178,W_common,hist,128
W,2018,146,2018_3280_3417,1,0.8220459524660413,W_common,hist,128
W,2018,147,2018_3163_3376,1,0.9241533401129236,W_common,hist,128
W,2018,147,2018_3323_3332,1,0.4165067660994532,W_common,hist,128
W,2018,151,2018_3257_3280,0,0.33571466420850465,W_common,hist,128
W,2018,151,2018_3163_3323,0,0.8204205338860867,W_common,hist,128
W,2018,153,2018_3280_3323,0,0.3280482095443999,W_common,hist,128
W,2018,137,2018_3124_3212,1,0.9485797390951703,W_common,hist,256
W,2018,137,2018_3177_3328,1,0.4604643767288132,W_common,hist,256
W,2018,137,2018_3129_3257,0,0.05822395860590218,W_common,hist,256
W,2018,137,2018_3173_3266,0,0.2844502696401933,W_common,hist,256
W,2018,137,2018_3268_3343,1,0.8148737894318585,W_common,hist,256
W,2018,137,2018_3276_3294,1,0.8156676274083947,W_common,hist,256
W,2018,137,2018_3278_3453,1,0.5644034220559898,W_common,hist,256
W,2018,137,2018_3189_3301,0,0.25923830011517557,W_common,hist,256
W,2018,137,2018_3169_3323,0,0.06386468157384306,W_common,hist,256
W,2018,137,2018_3332_3370,1,0.9534612616762312,W_common,hist,256
W,2018,137,2018_3333_3443,1,0.832221641093084,W_common,hist,256
W,2018,137,2018_3299_3376,0,0.050178140851142805,W_common,hist,256
W,2018,137,2018_3251_3397,0,0.048977258101332743,W_common,hist,256
W,2018,137,2018_3179_3401,0,0.1634021802539291,W_common,hist,256
W,2018,137,2018_3355_3437,0,0.37202893947847804,W_common,hist,256
W,2018,137,2018_3143_3438,0,0.5530582814801708,W_common,hist,256
W,2018,138,2018_3113_3304,1,0.4845611573812596,W_common,hist,256
W,2018,138,2018_3138_3378,1,0.1710400257128708,W_common,hist,256
W,2018,138,2018_3141_3261,1,0.41773719930632186,W_common,hist,256
W,2018,138,2018_3163_3384,1,0.9545864682740722,W_common,hist,256
W,2018,138,2018_3166_3234,1,0.1841165069137944,W_common,hist,256
W,2018,138,2018_3125_3181,0,0.148372875014685,W_common,hist,256
W,2018,138,2018_3195_3281,1,0.17735050117656548,W_common,hist,256
W,2018,138,2018_3114_3199,0,0.08075330692701349,W_common,hist,256
W,2018,138,2018_3208_3273,1,0.6822756110457321,W_common,hist,256
W,2018,138,2018_3280_3311,1,0.9415068653515501,W_common,hist,256
W,2018,138,2018_3203_3326,0,0.06233762502829415,W_common,hist,256
W,2018,138,2018_3329_3393,1,0.7322888520822685,W_common,hist,256
W,2018,138,2018_3274_3346,0,0.871853284219433,W_common,hist,256
W,2018,138,2018_3211_3390,0,0.2138160166495952,W_common,hist,256
W,2018,138,2018_3263_3400,0,0.05083298040312406,W_common,hist,256
W,2018,138,2018_3110_3417,0,0.07045085409165613,W_common,hist,256
W,2018,139,2018_3124_3276,1,0.9493970968962074,W_common,hist,256
W,2018,139,2018_3257_3266,1,0.9043914871048239,W_common,hist,256
W,2018,139,2018_3268_3301,0,0.7631016022307121,W_common,hist,256
W,2018,139,2018_3323_3437,1,0.9428134639251632,W_common,hist,256
W,2018,139,2018_3278_3332,0,0.09099900220945983,W_common,hist,256
W,2018,139,2018_3333_3397,1,0.4406744448277086,W_common,hist,256
W,2018,139,2018_3376_3438,1,0.8532135559702353,W_common,hist,256
W,2018,139,2018_3177_3401,0,0.17367850187072242,W_common,hist,256
W,2018,140,2018_3138_3199,1,0.0858525729629232,W_common,hist,256
W,2018,140,2018_3141_3326,1,0.07395672395728137,W_common,hist,256
W,2018,140,2018_3163_3346,1,0.9566093928725545,W_common,hist,256
W,2018,140,2018_3181_3208,1,0.5668874936569877,W_common,hist,256
W,2018,140,2018_3280_3329,1,0.9226000066488653,W_common,hist,256
W,2018,140,2018_3195_3390,0,0.22190737658401333,W_common,hist,256
W,2018,140,2018_3113_3400,0,0.16527920626762943,W_common,hist,256
W,2018,140,2018_3166_3417,0,0.08257443538567283,W_common,hist,256
W,2018,144,2018_3257_3390,1,0.7943224035812324,W_common,hist,256
W,2018,144,2018_3280_3301,1,0.8302000768055284,W_common,hist,256
W,2018,144,2018_3124_3333,0,0.8672967699718274,W_common,hist,256
W,2018,144,2018_3400_3417,0,0.611977900721401,W_common,hist,256
W,2018,145,2018_3163_3181,1,0.924231670642869,W_common,hist,256
W,2018,145,2018_3323_3401,1,0.8919742592541496,W_common,hist,256
W,2018,145,2018_3141_3332,0,0.067716226599776,W_common,hist,256
W,2018,145,2018_3138_3376,0,0.10547544535485559,W_common,hist,256
W,2018,146,2018_3257_3333,1,0.7539232095259045,W_common,hist,256
W,2018,146,2018_3280_3417,1,0.8186584354955182,W_common,hist,256
W,2018,147,2018_3163_3376,1,0.9183321477535713,W_common,hist,256
W,2018,147,2018_3323_3332,1,0.5963634965615944,W_common,hist,256
W,2018,151,2018_3257_3280,0,0.17965259642823478,W_common,hist,256
W,2018,151,2018_3163_3323,0,0.8461826591139066,W_common,hist,256
W,2018,153,2018_3280_3323,0,0.5537577283642758,W_common,hist,256
W,2019,137,2019_3113_3416,1,0.76018083011319,W_common,hist,32
W,2019,137,2019_3138_3353,1,0.27833148532418095,W_common,hist,32
W,2019,137,2019_3155_3377,1,0.2155345520443313,W_common,hist,32
W,2019,137,2019_3163_3406,1,0.9570422696700551,W_common,hist,32
W,2019,137,2019_3137_3199,0,0.2906901425598018,W_common,hist,32
W,2019,137,2019_3231_3400,1,0.24892725572577662,W_common,hist,32
W,2019,137,2019_3234_3273,1,0.9582547593235042,W_common,hist,32
W,2019,137,2019_3257_3352,1,0.9612233458414777,W_common,hist,32
W,2019,137,2019_3266_3349,1,0.8605943565371794,W_common,hist,32
W,2019,137,2019_3195_3274,0,0.11190063517002691,W_common,hist,32
W,2019,137,2019_3243_3276,0,0.3424037796915466,W_common,hist,32
W,2019,137,2019_3280_3380,1,0.9607156476898541,W_common,hist,32
W,2019,137,2019_3179_3281,0,0.2095613589510671,W_common,hist,32
W,2019,137,2019_3332_3340,1,0.9607156476898541,W_common,hist,32
W,2019,137,2019_3125_3376,0,0.12909589029706114,W_common,hist,32
W,2019,137,2019_3401_3460,1,0.8351685554652145,W_common,hist,32
W,2019,138,2019_3101_3124,0,0.04969091188336894,W_common,hist,32
W,2019,138,2019_3120_3140,0,0.8070734752727358,W_common,hist,32
W,2019,138,2019_3143_3314,1,0.3737362753459968,W_common,hist,32
W,2019,138,2019_3114_3211,0,0.11313109591921461,W_common,hist,32
W,2019,138,2019_3235_3308,1,0.9582547593235042,W_common,hist,32
W,2019,138,2019_3246_3343,1,0.9036002977903753,W_common,hist,32
W,2019,138,2019_3268_3347,1,0.9556709383254037,W_common,hist,32
W,2019,138,2019_3141_3277,0,0.49306885597282923,W_common,hist,32
W,2019,138,2019_3177_3283,0,0.8296464640753156,W_common,hist,32
W,2019,138,2019_3263_3301,0,0.05698492251285431,W_common,hist,32
W,2019,138,2019_3126_3323,0,0.043682046149958464,W_common,hist,32
W,2019,138,2019_3129_3333,0,0.0682509534145132,W_common,hist,32
W,2019,138,2019_3346_3355,0,0.2559523025527104,W_common,hist,32
W,2019,138,2019_3390_3413,1,0.9574056421713389,W_common,hist,32
W,2019,138,2019_3200_3393,0,0.10888794636658994,W_common,hist,32
W,2019,138,2019_3397_3417,0,0.5752250456638393,W_common,hist,32
W,2019,139,2019_3113_3274,1,0.5357938226549592,W_common,hist,32
W,2019,139,2019_3138_3163,0,0.07426659395467233,W_common,hist,32
W,2019,139,2019_3234_3281,1,0.6620211382058533,W_common,hist,32
W,2019,139,2019_3257_3276,1,0.8471206220448259,W_common,hist,32
W,2019,139,2019_3155_3280,0,0.07558480859119643,W_common,hist,32
W,2019,139,2019_3231_3332,0,0.061855525887129725,W_common,hist,32
W,2019,139,2019_3199_3376,0,0.38825847128931656,W_common,hist,32
W,2019,139,2019_3266_3401,0,0.7192206526602725,W_common,hist,32
W,2019,140,2019_3124_3143,1,0.9094584983781331,W_common,hist,32
W,2019,140,2019_3235_3283,0,0.8022852936425138,W_common,hist,32
W,2019,140,2019_3246_3301,0,0.6173401655408884,W_common,hist,32
W,2019,140,2019_3277_3323,0,0.06618305299362953,W_common,hist,32
W,2019,140,2019_3211_3333,0,0.24028706037088826,W_common,hist,32
W,2019,140,2019_3355_3393,1,0.32748624643170743,W_common,hist,32
W,2019,140,2019_3140_3390,0,0.06960404809215859,W_common,hist,32
W,2019,140,2019_3268_3417,0,0.6429595941145752,W_common,hist,32
W,2019,144,2019_3163_3417,1,0.9099058939717518,W_common,hist,32
W,2019,144,2019_3257_3333,1,0.7397446503072279,W_common,hist,32
W,2019,144,2019_3113_3280,0,0.07908142685884434,W_common,hist,32
W,2019,144,2019_3332_3355,1,0.9202001383422468,W_common,hist,32
W,2019,145,2019_3124_3376,1,0.864266920038307,W_common,hist,32
W,2019,145,2019_3234_3301,1,0.35378548600370846,W_common,hist,32
W,2019,145,2019_3323_3401,1,0.8987092769810505,W_common,hist,32
W,2019,145,2019_3283_3390,0,0.045934559638243944,W_common,hist,32
W,2019,146,2019_3163_3257,1,0.7015655656231988,W_common,hist,32
W,2019,146,2019_3280_3332,0,0.38408451658239806,W_common,hist,32
W,2019,147,2019_3124_3234,1,0.8229898430565874,W_common,hist,32
W,2019,147,2019_3323_3390,1,0.8129270455980049,W_common,hist,32
W,2019,151,2019_3124_3332,1,0.5152980435509519,W_common,hist,32
W,2019,151,2019_3163_3323,0,0.22077402308471855,W_common,hist,32
W,2019,153,2019_3124_3323,1,0.2327391204488128,W_common,hist,32
W,2019,137,2019_3113_3416,1,0.8173045293330372,W_common,hist,64
W,2019,137,2019_3138_3353,1,0.2949814699160735,W_common,hist,64
W,2019,137,2019_3155_3377,1,0.2875492949726907,W_common,hist,64
W,2019,137,2019_3163_3406,1,0.9540067110928442,W_common,hist,64
W,2019,137,2019_3137_3199,0,0.20166321863760928,W_common,hist,64
W,2019,137,2019_3231_3400,1,0.3731411015532967,W_common,hist,64
W,2019,137,2019_3234_3273,1,0.9590544447051883,W_common,hist,64
W,2019,137,2019_3257_3352,1,0.9602000973683832,W_common,hist,64
W,2019,137,2019_3266_3349,1,0.8811076773647044,W_common,hist,64
W,2019,137,2019_3195_3274,0,0.12631715548067152,W_common,hist,64
